customer_id,company_revenue_millions,days_since_last_purchase,marketing_engagement_score,equipment_age_years,industry_segment,high_value_upgrade_next_quarter
147,3.1411027536106073,345,6,7.651557451293005,Semiconductor,0
148,2.7712959987675916,96,7,7.79187807814436,Advanced Electronics,0
149,43.94383531511622,382,12,3.049138165139424,Semiconductor,0
150,31.358238068065152,346,12,5.2797132431823215,Semiconductor,1
151,29.245896566706563,244,10,4.460784692940288,Semiconductor,0
152,33.77335960157008,86,16,0.6313896551431363,Semiconductor,0
153,7.2424744120819105,394,11,4.102728387974206,Life Sciences,0
154,28.45661212631305,184,9,6.089714429713928,Life Sciences,0
155,31.17475740900029,121,6,7.398259281915933,Semiconductor,0
156,6.878997113686199,332,10,11.247542887170237,Life Sciences,0
157,329.8578376748823,92,8,3.2498082326378883,Photonics,0
158,40.884433082452205,70,9,2.252933397748421,Semiconductor,1
159,3.363710749091254,133,8,10.498625423488019,Photonics,0
160,53.77616896273631,279,11,11.331246182017146,Life Sciences,0
161,4.655165646141245,137,11,6.11147385868247,Semiconductor,0
162,65.40684428175541,314,8,1.8249904543755977,Semiconductor,0
163,114.19338473283497,187,17,6.08196544168517,Semiconductor,1
164,5.864847748728631,221,13,1.7585982616875908,Semiconductor,0
165,85.20534732245659,46,5,10.65663415505762,Semiconductor,0
166,37.30664236942573,278,12,8.643726203086874,Photonics,1
167,68.92991336153588,192,4,3.2730757036650453,Advanced Electronics,0
168,345.5680117253202,8,9,10.696942973143047,Semiconductor,0
169,13.900402909280075,379,15,7.835869884067172,Semiconductor,1
170,6.484377052906368,276,10,11.462528372289988,Advanced Electronics,0
171,5.28952450163974,179,13,11.775518263621292,Semiconductor,0
172,5.90786534570558,334,8,0.5377405762107581,Advanced Electronics,0
173,17.891888180864484,39,12,1.8824634038167762,Life Sciences,0
174,33.50611509175384,293,6,6.789606804278611,Life Sciences,0
175,30.418050510495235,178,8,11.492308056373853,Photonics,0
176,69.46165499021502,162,10,11.933686808361498,Semiconductor,0
177,20.48110672088296,331,9,7.02519125599048,Semiconductor,0
178,177.7363221398867,374,6,2.4987171228701484,Photonics,0
179,13.504389086762142,104,12,2.375075230100121,Life Sciences,1
180,1188.2700036326592,161,17,9.284364218312591,Semiconductor,0
181,51.341583668564745,287,7,7.307283305122424,Semiconductor,0
182,5.552585445798592,123,12,6.810899837726774,Advanced Electronics,0
183,4.029576376374146,54,17,5.8562966179559375,Semiconductor,0
184,41.417712308066555,34,6,8.839048205689338,Semiconductor,0
185,14.365159877305965,242,9,10.367623058572974,Life Sciences,0
186,58.615592284962325,378,12,3.984017933749817,Semiconductor,0
187,40.84794184724325,113,9,3.040554322522742,Semiconductor,0
188,18.006929049450374,318,11,8.207290412621838,Photonics,0
189,5.639579031376372,23,9,11.019422876631964,Advanced Electronics,0
190,2.070373784029827,46,11,4.503810561656992,Semiconductor,0
191,10.280280769882939,312,16,3.6331545205402764,Semiconductor,0
192,72.57338025834557,135,12,3.1003182477096245,Photonics,0
193,27.691918402306083,118,11,3.4266454385112546,Photonics,0
194,3.099968133530631,189,8,2.051733444043616,Semiconductor,0
195,26.043582606630498,131,7,7.362949617496065,Semiconductor,0
196,35.8010087216912,212,11,3.7294997896044406,Photonics,0
197,5.334599681659297,113,5,7.571860159065903,Advanced Electronics,0
198,25.294517152764765,44,12,1.4548720193945333,Advanced Electronics,0
199,21.918106535499017,128,10,1.8277531093556094,Photonics,0
200,3.6166368724568625,364,8,6.665632169664863,Advanced Electronics,0
201,34.35271450793851,158,10,6.382605861474161,Semiconductor,0
202,46.58025735968994,273,6,3.6223641574857197,Advanced Electronics,0
203,101.9596212453034,315,12,10.012004793636239,Advanced Electronics,0
204,97.58297854465567,394,7,2.651042395976819,Photonics,0
205,2.5433851960812768,355,8,4.6476029281066396,Semiconductor,0
206,4.919773240571402,340,10,6.8883846198326255,Photonics,0
207,43.49095131951236,45,11,10.472927678926693,Photonics,0
208,43.40952670581631,108,15,5.313336214417931,Semiconductor,0
209,43.49176150459857,219,8,5.0839109875704,Photonics,0
210,6497.009258891375,318,13,7.164680422365638,Advanced Electronics,0
211,47.29174547697979,315,4,4.141997277823307,Advanced Electronics,0
212,110.3159432536055,177,11,8.65549241133528,Semiconductor,0
213,84.01561254802809,228,8,3.3600033176705546,Semiconductor,1
214,53.361359382062204,191,9,9.96675396481244,Photonics,0
215,12.517105302128666,160,8,3.6320642510348033,Advanced Electronics,0
216,62.70579268800345,394,10,11.91606336634089,Photonics,0
217,6.301339174528025,267,10,4.13931845476789,Photonics,1
218,14.080235689346688,358,7,10.606500594534774,Semiconductor,1
219,9.698339431800692,326,8,5.069593472219659,Photonics,0
220,22.710132921156394,379,12,3.3296306833556986,Life Sciences,1
221,646.7681279736656,190,10,3.100877380294085,Photonics,0
222,1.2203066884298166,175,8,10.2771997412736,Life Sciences,0
223,56.22661861265203,290,11,4.050659342598083,Photonics,1
224,1.7876934137259903,357,12,4.39347460303709,Advanced Electronics,1
225,9.895718623369483,145,9,2.7654201421478164,Semiconductor,0
226,102.86586885544864,232,5,11.555234258336492,Semiconductor,1
227,22.118625328714995,360,6,3.314555316886546,Semiconductor,0
228,3.9883708254933143,204,11,3.3456016182885384,Semiconductor,0
229,6.869177915437136,213,12,11.354825737929001,Semiconductor,1
230,55.667507220383534,40,8,10.860336832444602,Photonics,1
231,6.715713321630381,275,9,3.362475156568967,Life Sciences,0
232,27.79032349467234,323,10,10.444344049456877,Photonics,0
233,21.506554730496426,82,10,3.372966950490344,Semiconductor,0
234,7.557946139344256,181,10,1.471337895808056,Life Sciences,0
235,500.6544457087192,320,7,9.934155506551988,Photonics,0
236,51.98101384151278,83,9,9.372918814875792,Photonics,1
237,0.9629884317407731,303,9,3.888671899451922,Advanced Electronics,0
238,26.56730892428951,262,13,1.5365983289100071,Life Sciences,0
239,7.443344689363694,272,10,2.874047171487199,Photonics,1
240,72.14298137110929,200,12,9.367150565424351,Advanced Electronics,0
241,6.11789995085292,240,9,11.594599871837907,Photonics,0
242,16.909833858191924,180,10,3.4785238256366524,Semiconductor,0
243,42.84037154826753,171,7,9.909976211907665,Photonics,0
244,73.59909954780615,295,9,3.1212255593772755,Semiconductor,0
245,3.3186410917230518,177,10,8.315404505988461,Semiconductor,0
246,12.161170695909135,369,10,1.4615548938625529,Photonics,0
247,9.851089254257205,396,9,7.23089986439599,Semiconductor,0
248,7.538371303092285,237,10,3.595683748739259,Photonics,0
249,283.774911967402,138,15,11.147228410437055,Photonics,0
250,36.87274154110494,327,6,3.8321352209579667,Advanced Electronics,0
251,3.030337709216072,366,7,5.082067990916526,Semiconductor,0
252,79.58239663421335,311,10,10.16780977827768,Advanced Electronics,0
253,484.5566240077436,129,5,5.540157699288135,Life Sciences,0
254,94.50926677722929,49,12,3.241740895641562,Photonics,0
255,2.056375672664087,164,12,6.796759690284418,Advanced Electronics,0
256,9.714784405861154,277,7,10.159898749974792,Semiconductor,0
257,134.33903597172184,293,12,5.481542538053503,Life Sciences,0
258,6.948291496899329,116,12,2.0282176258559774,Photonics,0
259,39.084624025489745,24,10,4.905499500816943,Semiconductor,1
260,64.19665330580064,311,12,11.476464030583202,Semiconductor,0
261,5.000831970203641,25,8,1.3282486342063802,Photonics,0
262,18.36987263535801,391,14,5.197119483152228,Semiconductor,0
263,0.15537697623459693,127,10,7.952331130311903,Advanced Electronics,0
264,4.32070480389559,234,11,1.4029538514359627,Semiconductor,0
265,13.751498127576205,209,9,4.466954290535283,Photonics,0
266,3.090476317390011,93,11,11.316651070313027,Photonics,1
267,232.4364736075811,94,5,0.8523104603706475,Advanced Electronics,0
268,2.3508757846727097,327,9,9.145031614318345,Photonics,0
269,10.380543845456705,225,9,10.175812110563957,Advanced Electronics,0
270,24.437305189512056,378,10,3.686198342304127,Life Sciences,1
271,174.4974160155745,280,12,2.969215249477841,Photonics,0
272,2.3307888516798734,11,6,11.020440276241382,Advanced Electronics,0
273,114.97855448481462,329,16,9.286019498028331,Semiconductor,0
274,20.3962200400976,12,15,1.8038781604805265,Advanced Electronics,0
275,4.607737812418203,35,7,2.9402684384386335,Semiconductor,0
276,40.17139645493499,228,8,7.645584282414376,Life Sciences,0
277,27.07442467517327,220,10,5.323294682314263,Semiconductor,0
278,8.163513761041713,141,16,6.298005260035848,Semiconductor,0
279,22.302596964326746,23,3,11.442738003676077,Semiconductor,0
280,11.268707142071369,83,13,5.3327078267077,Semiconductor,1
281,23.814056554694773,229,10,10.639342951864093,Semiconductor,0
282,54.227925792526534,344,11,8.098564264596593,Photonics,0
283,216.81083043918306,80,11,1.898623775205896,Life Sciences,0
284,3.137030813494402,353,10,9.061830921448776,Semiconductor,0
285,492.5273844371355,396,12,6.48240435049762,Semiconductor,0
286,1.0745138220440982,290,17,3.0886183795078685,Photonics,0
287,15.995738730860733,331,4,3.829817215446428,Semiconductor,0
288,48.54425274794267,159,14,6.90932288463364,Advanced Electronics,0
289,30.6149300960124,128,8,7.419578636676619,Semiconductor,1
290,7.892798174962056,190,13,11.63402864633902,Photonics,0
291,14.699546227990984,397,6,10.329281568721823,Semiconductor,0
292,9.587868467345231,31,12,2.867151800445676,Semiconductor,0
293,8.297488383273231,386,8,9.400908811522173,Advanced Electronics,0
294,71.83725012789141,359,9,0.5953557937439238,Semiconductor,0
295,34.312963553951484,15,15,1.992797303399156,Life Sciences,1
296,7.103840882263652,313,9,2.7965547847622565,Photonics,0
297,77.43197532266471,75,9,7.3677925555800865,Advanced Electronics,0
298,31.847194116203198,34,9,2.738877572452147,Life Sciences,0
299,67.98541373422795,359,7,4.700638833406032,Semiconductor,0
300,51.647575983949395,196,8,3.2919674946339144,Advanced Electronics,0
301,5.792172769442611,331,8,4.3802911803695785,Semiconductor,0
302,8.668783241456554,29,8,11.338191614441758,Photonics,0
303,61.617160277934275,194,2,11.969828054847447,Photonics,0
304,50.176931948689756,16,13,8.385804222037256,Semiconductor,1
305,19.465576717395248,77,9,7.0815405217403296,Semiconductor,0
306,23.950544895193115,293,19,8.647150226887257,Photonics,0
307,136.5235795527439,81,14,9.374000304817447,Advanced Electronics,0
308,8.27006953205942,124,10,8.998646551509415,Life Sciences,1
309,45.63368143160358,19,8,1.4417640743000553,Photonics,0
310,14.830872996600197,102,10,4.068374321797901,Semiconductor,0
311,14.490281671334794,392,11,4.449460890582122,Advanced Electronics,0
312,104.39327712083714,77,13,4.746426452726624,Advanced Electronics,0
313,69.27780103420508,229,12,4.459608454492733,Semiconductor,0
314,68.05147839574096,297,9,9.551561420678768,Semiconductor,0
315,142.33995001879356,203,9,9.09745368067035,Advanced Electronics,0
316,20.728421180435436,61,8,0.5529034832654955,Advanced Electronics,0
317,55.86451905710902,26,10,3.908387520189269,Semiconductor,0
318,12.611383583725623,71,6,7.672131949531244,Life Sciences,0
319,32.66321524753043,103,11,1.8830546528711947,Photonics,0
320,16.523529880941922,326,11,1.3187803865836225,Life Sciences,0
321,23.23114760676409,363,8,10.026578374232539,Semiconductor,0
322,49.04486729123129,157,13,5.705869129978795,Photonics,0
323,5.886543452029281,363,8,10.340404731089814,Semiconductor,0
324,463.395505750756,359,7,9.970856362530505,Advanced Electronics,1
325,4.441419034515124,194,13,10.773761004616736,Semiconductor,0
326,3.250201780813119,275,8,1.0551574809474413,Advanced Electronics,0
327,114.11038966389418,324,9,2.6404957602464223,Semiconductor,0
328,65.85754768244635,186,11,3.905646390616336,Advanced Electronics,0
329,51.22254287012667,326,11,2.0666494601353915,Semiconductor,0
330,51.54825008419639,113,13,6.082902939035714,Semiconductor,0
331,19.719930813588704,313,14,9.688234235449174,Semiconductor,0
332,5.228468695572766,165,17,11.438590824771602,Semiconductor,0
333,22.504309794514995,61,8,10.73010254647936,Advanced Electronics,0
334,7.273644209480624,92,10,5.759371820181795,Semiconductor,0
335,86.71957181544553,286,6,7.819647665765951,Semiconductor,0
336,16.10957680484649,153,10,3.153005419659508,Semiconductor,0
337,5.822642548392982,225,10,5.134603499217079,Photonics,0
338,12.402787398120939,127,7,10.518599847330036,Semiconductor,1
339,37.31506682488448,193,8,0.8357715032240289,Semiconductor,1
340,8.622828566322221,115,14,6.626731635399955,Photonics,0
341,5.851332462353868,262,8,10.537180425838745,Photonics,1
342,28.948859775141166,18,12,1.9031135492837452,Photonics,0
343,29.004467117640505,10,9,11.799281322437903,Semiconductor,1
344,9.389436088493609,92,11,0.6425018357834458,Semiconductor,0
345,9.908991146270377,139,6,10.69038013182639,Advanced Electronics,0
346,28.447915984786768,333,7,4.56723460554212,Life Sciences,0
347,2.288447151461484,357,17,2.025941689294271,Photonics,1
348,2.4322198003055955,340,8,2.3096190154271534,Semiconductor,0
349,6.83689491057756,52,8,8.563555261074114,Photonics,0
350,14.582603430927012,195,8,10.513276281543357,Advanced Electronics,1
351,32.020020519333166,206,11,7.872263068778061,Photonics,0
352,183.65046888818492,287,9,11.18033717064866,Advanced Electronics,1
353,72.71076405095108,366,10,10.188506143154338,Semiconductor,0
354,15.80129984081161,93,16,0.6038657798174798,Photonics,0
355,19.520704824507646,309,5,8.19844114094655,Photonics,0
356,4.464717547295946,145,9,4.003298920214364,Photonics,0
357,19.535440861172635,86,7,5.726750134784716,Photonics,0
358,13.02684256841046,153,15,1.5813536035436075,Photonics,1
359,32.59235789545635,2,12,3.7441403615239794,Advanced Electronics,0
360,5.807519739778829,342,7,7.775888625473836,Life Sciences,0
361,43.773113040056074,389,5,3.0113944979477263,Semiconductor,0
362,200.15826317623407,260,13,7.94667168511872,Photonics,0
363,17.06210252293495,164,6,11.114869964161732,Life Sciences,1
364,36.69232419363501,6,13,0.5568135075570082,Semiconductor,0
365,56.55513412505399,149,12,9.53636327689337,Semiconductor,0
366,11.00301462611574,205,10,7.8751671218766655,Semiconductor,0
367,28.110374927979212,118,10,1.0362767714386107,Semiconductor,0
368,20.468530337455057,89,13,9.586922078320034,Life Sciences,1
369,23.254860125018507,154,4,3.0819919040770074,Semiconductor,0
370,6.299594865188757,167,11,3.556936218310186,Photonics,1
371,20.83772949114214,161,6,1.5754303483977936,Semiconductor,1
372,42.393601247202355,270,13,6.645367876447483,Semiconductor,0
373,177.10015352872503,56,8,6.2295730130846065,Advanced Electronics,1
374,84.68226884987618,228,14,4.492506822867323,Photonics,0
375,507.64058445914765,337,16,2.44066878931789,Semiconductor,0
376,6.353327272954959,149,6,10.136465876739257,Life Sciences,0
377,74.3274963360023,46,14,10.578351945778225,Semiconductor,1
378,26.443569472342254,144,14,6.716665523207229,Semiconductor,0
379,536.3057351357857,238,8,3.3085913363928485,Photonics,1
380,5.974811636013632,272,8,1.6052657555348655,Semiconductor,0
381,5.699721059588954,120,4,10.488257926152972,Photonics,0
382,8.173612943223716,340,8,1.6046062752798744,Photonics,0
383,0.8304034711671133,220,11,0.6515704341186901,Semiconductor,0
384,9.128190365686422,8,10,5.898072139394346,Photonics,0
385,6.432099541069449,344,9,8.909616752762345,Semiconductor,1
386,25.16843625075151,387,10,5.7616755514859666,Photonics,0
387,33.536485436012086,275,11,1.091221980345165,Semiconductor,1
388,335.04212119241566,353,9,8.435334804350962,Life Sciences,1
389,83.56591797811465,66,8,7.886825136415285,Advanced Electronics,0
390,8.45404070071261,79,10,8.337591907932381,Semiconductor,0
391,5.219376722665997,86,9,2.9288286505140686,Life Sciences,1
392,42.00878475559377,124,7,9.65053170516979,Photonics,0
393,2.7722248408859955,202,10,6.010434435103534,Photonics,0
394,313.30844380674966,150,7,6.668057321790063,Advanced Electronics,0
395,117.82025272280313,46,9,6.777045111023865,Semiconductor,1
396,9.936715384484815,113,14,3.7982740263188117,Semiconductor,0
397,1.5377160118830964,91,7,3.3765421998759866,Semiconductor,0
398,153.0567184083217,141,15,0.5548105005376687,Semiconductor,0
399,16.91482120750724,289,12,5.061018933637104,Semiconductor,0
400,128.60227060179326,389,6,6.078684315299253,Photonics,0
401,1.8374128305230444,218,10,9.042243075035934,Semiconductor,1
402,8.173829005200957,77,11,1.2662100508594498,Photonics,0
403,20.244143656497577,377,10,11.12587824258518,Semiconductor,0
404,21.552048944197246,384,8,3.535522384840977,Semiconductor,0
405,10.225675801296347,334,12,4.71728793647485,Semiconductor,0
406,51.125065652634326,152,11,1.0561683543455107,Photonics,0
407,4.049402567040315,323,17,8.011068724408418,Advanced Electronics,0
408,16.22301271948263,239,11,8.652612169983469,Semiconductor,0
409,24.057419391137227,115,9,11.181098998832304,Advanced Electronics,0
410,43.452059551728944,319,10,4.373533538125131,Advanced Electronics,0
411,58.406215685024,369,5,3.4597403935996844,Life Sciences,0
412,3.717445958690182,94,8,8.849994791065013,Photonics,0
413,2.011395468056051,48,11,8.62821021709367,Semiconductor,0
414,136.52602186744755,191,9,11.27692666531395,Semiconductor,0
415,33.06485771641206,12,12,2.8611641786827655,Semiconductor,0
416,6.53563946854639,156,6,8.610865160987155,Photonics,0
417,205.76360540656412,172,10,1.2689886376775736,Semiconductor,0
418,23.89124207581404,296,10,6.024233227708014,Photonics,0
419,117.79499418102039,177,12,1.872993938555646,Semiconductor,0
420,22.22633222232199,341,9,8.011178863086426,Semiconductor,0
421,441.9169141285136,57,10,7.416867759454386,Life Sciences,0
422,279.5025074252152,343,7,1.0615787367418792,Life Sciences,0
423,13.826040092116614,340,8,4.175604959724696,Photonics,0
424,86.25917494531868,203,12,5.042886771182656,Semiconductor,0
425,52.88204802041575,185,12,3.352693099399091,Life Sciences,0
426,156.4829934929129,121,11,0.9447055062163165,Semiconductor,0
427,4.723805898582056,226,4,4.166451805219676,Photonics,0
428,56.209017063406755,202,10,9.615186366684528,Semiconductor,1
429,98.26193608831278,330,12,4.64125451880389,Photonics,0
430,1.4360420750420202,363,7,4.218752185195063,Advanced Electronics,0
431,3.404548157198905,380,9,11.330161085983223,Advanced Electronics,0
432,0.94284982007506,356,11,0.978753265216765,Photonics,0
433,13.40851225697401,216,8,9.323814249882805,Life Sciences,0
434,58.92782463001637,43,16,6.055576380615024,Photonics,0
435,191.24122286631507,375,9,11.361318836371218,Photonics,0
436,22.446667689445558,23,14,5.024913557879006,Semiconductor,0
437,231.11682494123235,155,6,8.6424868755635,Semiconductor,0
438,2.534123486802045,186,4,1.3042566904909207,Advanced Electronics,0
439,1.560375255867489,249,12,11.180882894214632,Advanced Electronics,0
440,18.479803844000596,237,6,4.4622406681838145,Semiconductor,1
441,35.73384123054533,293,3,6.526052621519295,Semiconductor,0
442,19.12426366622244,134,4,2.092538500774122,Semiconductor,0
443,0.9037855681872444,321,14,11.373915519032769,Advanced Electronics,0
444,17.572232208789192,390,12,8.239159645193775,Semiconductor,1
445,2.8385567865035783,22,12,1.1203959836152906,Semiconductor,0
